ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,y
2000-12-01,370019.4959194997,289954.275018909,474197.36243067315,342998.8828456503,397819.1565316557,0.031699582159796846,0.018533338168912446,0.04505021132350719,0.031699582159796846,0.018533338168912446,0.04505021132350719,0.0,0.0,0.0,381748.95933112653,397007.129258
2001-01-01,376073.5860219056,282110.3261171948,458906.67544118816,350178.13481583283,402455.8065298139,0.0014453609165761615,-0.01264785303136988,0.016304663075048933,0.0014453609165761615,-0.01264785303136988,0.016304663075048933,0.0,0.0,0.0,376617.14808489825,372320.545825
2001-02-01,382127.6761243114,278214.8903673003,454323.4673586293,358100.6312627828,407140.211962576,-0.03270169968585543,-0.052641849611932086,-0.013562417414423097,-0.03270169968585543,-0.052641849611932086,-0.013562417414423097,0.0,0.0,0.0,369631.45161804033,375652.252738
2001-03-01,387595.8865393877,299311.24266702886,472339.86256938596,364947.98891057854,411305.4170001048,0.004602810289063738,-0.00626653682631801,0.01473267761933383,0.004602810289063738,-0.00626653682631801,0.01473267761933383,0.0,0.0,0.0,389379.91687395,372066.791723
2001-04-01,393649.97664179344,308782.5085160056,478666.45262374665,372081.7661401306,416250.6245788848,0.0019330615247917194,-0.009306787345493239,0.013465651244329756,0.0019330615247917194,-0.009306787345493239,0.013465651244329756,0.0,0.0,0.0,394410.9262658748,376896.54058000003
2001-05-01,399508.7735150894,312487.74828955904,485292.66071854555,379154.7886709224,420394.96689378424,-0.00580527923541776,-0.016209588590604614,0.004525946885463448,-0.00580527923541776,-0.016209588590604614,0.004525946885463448,0.0,0.0,0.0,397189.5135278351,376207.772899
2001-06-01,405562.8636174953,324783.9859460449,492635.65734620264,386326.1728297883,425288.3588044994,0.010343777834917245,-0.0009929935394780863,0.02209679241684775,0.010343777834917245,-0.0009929935394780863,0.02209679241684775,0.0,0.0,0.0,409757.91577684745,389608.653591
2001-07-01,411421.66049079126,324626.3942070644,494407.11670083407,392881.2554899297,429885.8065772492,-0.005634910477091838,-0.01692409975404624,0.005043482033370059,-0.005634910477091838,-0.01692409975404624,0.005043482033370059,0.0,0.0,0.0,409103.33626558917,392712.12993199896
2001-08-01,417475.75059319707,326767.1020681353,495013.81376799475,400032.68537883204,434836.2841839093,-0.008980134571865295,-0.01929083610234159,0.0023605032058615152,-0.008980134571865295,-0.01929083610234159,0.0023605032058615152,0.0,0.0,0.0,413726.7621723797,406997.468772
2001-09-01,423523.74748718203,339496.0274219569,505018.7046369979,406850.7672406866,439941.4294403872,-0.009771321021966877,-0.02145391221569594,0.0019010705956014127,-0.009771321021966877,-0.02145391221569594,0.0019010705956014127,0.0,0.0,0.0,419385.36099005834,437398.148264
2001-10-01,429376.64770716755,332365.3667745,513417.1287931558,413640.02649061417,445422.90225470933,-0.008830815322898786,-0.018979932902295642,0.002078241178675911,-0.008830815322898786,-0.018979932902295642,0.002078241178675911,0.0,0.0,0.0,425584.9018273002,438657.24388900003
2001-11-01,435424.64460115257,354858.79215057124,522533.3019091662,420381.558290214,450809.1174669477,0.005350457187210048,-0.004732874877720324,0.014989536786082483,0.005350457187210048,-0.004732874877720324,0.014989536786082483,0.0,0.0,0.0,437754.3655203472,450626.71430600004
2001-12-01,441277.544821138,366798.7333945048,538821.8080880833,426005.4288028302,456841.0577510402,0.03132442253542104,0.021046360102520388,0.041996849160229985,0.03132442253542104,0.021046360102520388,0.041996849160229985,0.0,0.0,0.0,455100.30909050856,505475.107882
2002-01-01,447325.541715123,358202.31557842734,531264.9849108619,431988.2295406676,462346.7596328379,-0.005246106405478428,-0.015167333400502667,0.005203237275178659,-0.005246106405478428,-0.015167333400502667,0.005203237275178659,0.0,0.0,0.0,444978.8243253972,468066.56511
2002-02-01,453373.538609108,358311.4825551536,524170.9554840361,438200.6607986641,468175.7208162891,-0.02647536746170179,-0.04000707113975889,-0.0131895551363096,-0.02647536746170179,-0.04000707113975889,-0.0131895551363096,0.0,0.0,0.0,441370.30757701985,468479.90895
2002-03-01,458836.24548109446,378530.3361668334,543553.3620407953,444347.9218621291,473997.0268178966,0.007037093177034702,-0.0050249934996619665,0.019238384018251623,0.007037093177034702,-0.0050249934996619665,0.019238384018251623,0.0,0.0,0.0,462065.1188935457,473138.124441
2002-04-01,464863.3126507697,379969.2022466253,553604.6948518443,450625.33694744966,479072.03703493014,-0.00045944797221367944,-0.011915011997770217,0.009832921461669215,-0.00045944797221367944,-0.011915011997770217,0.009832921461669215,0.0,0.0,0.0,464649.7321444158,468530.75615900004
2002-05-01,470695.95829884254,381458.42630577896,550415.7852839415,457128.4200524113,484665.0371920052,-0.008566829598046026,-0.02038284589252319,0.002921965519202792,-0.008566829598046026,-0.02038284589252319,0.002921965519202792,0.0,0.0,0.0,466663.58623160736,462068.331063
2002-06-01,476723.02546851774,398446.46478605195,568114.2792151581,463586.55326953466,490678.54920682975,0.010143647143912186,-0.0008889444748900435,0.02055322696499125,0.010143647143912186,-0.0008889444748900435,0.02055322696499125,0.0,0.0,0.0,481558.7356242487,485709.95078500005
2002-07-01,482555.6711165906,389316.46177101706,565473.0434385999,469043.2865095318,496410.82516578573,-0.0065059486397829255,-0.018126545987655417,0.004789232929555152,-0.0065059486397829255,-0.018126545987655417,0.004789232929555152,0.0,0.0,0.0,479416.1887044701,481928.276233
