ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,y
2000-12-01,667211.362669565,579834.6451103071,720799.8206528351,643653.3030061577,690378.9427048088,-0.024087316127486158,-0.03877344584327146,-0.009007877251556917,-0.024087316127486158,-0.03877344584327146,-0.009007877251556917,0.0,0.0,0.0,651140.0316530924,632320.245194
2001-01-01,665592.3957914519,576929.692324709,710134.1219862329,643238.1459824448,687517.8907000924,-0.03348534135229355,-0.050597979203781035,-0.0166349332864491,-0.03348534135229355,-0.050597979203781035,-0.0166349332864491,0.0,0.0,0.0,643304.8072168843,650021.301975
2001-02-01,663973.4289133388,600182.2227422378,739290.1504707951,643067.3358552882,684242.999366665,0.009491867967114447,-0.014563105885157435,0.03294918009371541,0.009491867967114447,-0.014563105885157435,0.03294918009371541,0.0,0.0,0.0,670275.7770342565,681646.464566
2001-03-01,662511.1362492366,600641.7948564893,742539.9961708183,642855.8759857923,681677.1567383299,0.0075245378399084765,-0.004147157391480471,0.01881758586260484,0.0075245378399084765,-0.004147157391480471,0.01881758586260484,0.0,0.0,0.0,667496.2263633048,683819.221557
2001-04-01,660892.1693711235,604654.450865925,743398.1224588559,642296.637889555,679310.9141273836,0.022024116066318756,0.008600454724271227,0.03511041297448794,0.022024116066318756,0.008600454724271227,0.03511041297448794,0.0,0.0,0.0,675447.7352166744,685501.553519
2001-05-01,659325.4272310141,604317.5214151149,738900.7133511005,642040.8014008979,677015.962422204,0.018665340691386915,0.007070483823145522,0.0307786827073912,0.018665340691386915,0.007070483823145522,0.0307786827073912,0.0,0.0,0.0,671631.9609567751,712543.450267
2001-06-01,657706.460352901,594726.7464917833,735180.314439508,641274.2666583934,674307.8593335293,0.014765982373580332,0.0021913879386224982,0.026986915099487988,0.014765982373580332,0.0021913879386224982,0.026986915099487988,0.0,0.0,0.0,667418.1423534619,700800.288832
2001-07-01,656139.7182127916,593490.9545312895,726164.5838086061,640597.6014589454,671719.6139751036,0.004725791838974417,-0.00722099066743269,0.01671468297916046,0.004725791838974417,-0.00722099066743269,0.01671468297916046,0.0,0.0,0.0,659240.4979383487,701104.601271
2001-08-01,654520.7513346785,588248.5689618551,728353.6306767159,639285.9413727355,668962.3208794984,0.006123508333899245,-0.007113689139799038,0.018386525893700625,0.006123508333899245,-0.007113689139799038,0.018386525893700625,0.0,0.0,0.0,658528.7146101864,721143.308845
2001-09-01,652913.9121222036,582549.2208439811,722322.5367845513,638467.6144919059,666664.6685893227,0.000859381629086916,-0.011834298101068121,0.014067417366708307,0.000859381629086916,-0.011834298101068121,0.014067417366708307,0.0,0.0,0.0,653475.0143436567,703302.55541
2001-10-01,651358.9064327119,585990.5161384947,716386.1439194266,637535.9549548045,664675.6806060746,0.0020515628522870524,-0.00901986185326589,0.014396299727250093,0.0020515628522870524,-0.00901986185326589,0.014396299727250093,0.0,0.0,0.0,652695.2101686555,716783.085622
2001-11-01,649752.067220237,577424.8211896927,711657.4135127047,636063.1431500951,662635.1826074045,-0.014937313147037595,-0.02799608604741649,-0.0025244777898314006,-0.014937313147037595,-0.02799608604741649,-0.0025244777898314006,0.0,0.0,0.0,640046.5171242333,683578.873859
2001-12-01,648197.0615307452,564154.4026569449,699082.376132458,635077.6792947015,660684.0010539199,-0.0230822953374902,-0.034472714358538825,-0.011276670366914661,-0.0230822953374902,-0.034472714358538825,-0.011276670366914661,0.0,0.0,0.0,633235.1855195992,677383.355185
2002-01-01,646590.2223182704,564760.7312114886,696378.4088033201,633752.1932292612,658922.0800780489,-0.02564842430719827,-0.038433566966619044,-0.013160296632741373,-0.02564842430719827,-0.038433566966619044,-0.013160296632741373,0.0,0.0,0.0,630006.2019433657,668291.868731
2002-02-01,644983.3831057956,582505.4720901133,719211.9492774635,632263.5607999212,657072.8550387545,0.005187138951427825,-0.011779122918534234,0.021092561502082417,0.005187138951427825,-0.011779122918534234,0.021092561502082417,0.0,0.0,0.0,648329.0015353273,626696.629602
2002-03-01,643532.0444622699,582125.8414570581,713980.6191199699,631043.7923272661,655493.3414068954,0.010215551502104354,-0.004820804096232124,0.024493444292359466,0.010215551502104354,-0.004820804096232124,0.024493444292359466,0.0,0.0,0.0,650106.0792057286,632259.839046
2002-04-01,642483.4800710805,588801.7430150218,721976.0856069839,630209.2810443224,654410.5927140207,0.018673341014842918,0.005042066470895773,0.03188580130968486,0.018673341014842918,0.005042066470895773,0.03188580130968486,0.0,0.0,0.0,654480.7931908509,587071.028979
2002-05-01,641468.7403376716,587114.6005295833,719925.3352636136,629252.3392237818,653263.5573326185,0.01716746605771001,0.003973507267659519,0.030515111875655906,0.01716746605771001,0.003973507267659519,0.030515111875655906,0.0,0.0,0.0,652481.1331645005,604326.869887
2002-06-01,640420.1759464823,582089.0834471162,711151.989388687,628534.9857924759,652270.2793419299,0.01406985584529212,0.0021892212958117834,0.025847637968264954,0.01406985584529212,0.0021892212958117834,0.025847637968264954,0.0,0.0,0.0,649430.7955024659,614634.241863
2002-07-01,639405.4362130733,581243.286060703,715174.9111111973,627697.0017322233,651199.1890486754,0.007804337444641298,-0.005993197456346343,0.021268768493892188,0.007804337444641298,-0.005993197456346343,0.021268768493892188,0.0,0.0,0.0,644395.5720012182,584271.724658
