,Unnamed: 0,cve_institucion,cve_concepto,time,value,Nombre
1452,1452,40021,100000000000.0,2000-12-01,170980.953045,HSBC
1453,1453,40021,100000000000.0,2001-01-01,177263.07698800002,HSBC
1454,1454,40021,100000000000.0,2001-02-01,179073.57109800001,HSBC
1455,1455,40021,100000000000.0,2001-03-01,171331.951203,HSBC
1456,1456,40021,100000000000.0,2001-04-01,163418.79844800002,HSBC
1457,1457,40021,100000000000.0,2001-05-01,179770.80513599998,HSBC
1458,1458,40021,100000000000.0,2001-06-01,180154.605868,HSBC
1459,1459,40021,100000000000.0,2001-07-01,177270.53636,HSBC
1460,1460,40021,100000000000.0,2001-08-01,183020.06136400002,HSBC
1461,1461,40021,100000000000.0,2001-09-01,184703.101238,HSBC
1462,1462,40021,100000000000.0,2001-10-01,185231.966656,HSBC
1463,1463,40021,100000000000.0,2001-11-01,188587.368636,HSBC
1464,1464,40021,100000000000.0,2001-12-01,200747.356133,HSBC
1465,1465,40021,100000000000.0,2002-01-01,184735.82231199997,HSBC
1466,1466,40021,100000000000.0,2002-02-01,194190.54117,HSBC
1467,1467,40021,100000000000.0,2002-03-01,196215.619099,HSBC
1468,1468,40021,100000000000.0,2002-04-01,191205.147822,HSBC
1469,1469,40021,100000000000.0,2002-05-01,190792.451431,HSBC
1470,1470,40021,100000000000.0,2002-06-01,198383.809534,HSBC
1471,1471,40021,100000000000.0,2002-07-01,198167.910068,HSBC
1472,1472,40021,100000000000.0,2002-08-01,214675.782902,HSBC
1473,1473,40021,100000000000.0,2002-09-01,218258.31779699997,HSBC
1474,1474,40021,100000000000.0,2002-10-01,226115.99772199997,HSBC
1475,1475,40021,100000000000.0,2002-11-01,225268.576998,HSBC
1476,1476,40021,100000000000.0,2002-12-01,215473.548998,HSBC
1477,1477,40021,100000000000.0,2003-01-01,219381.357094,HSBC
1478,1478,40021,100000000000.0,2003-02-01,212976.923983,HSBC
1479,1479,40021,100000000000.0,2003-03-01,215698.97851999998,HSBC
1480,1480,40021,100000000000.0,2003-04-01,223580.60038000002,HSBC
1481,1481,40021,100000000000.0,2003-05-01,215503.200179,HSBC
1482,1482,40021,100000000000.0,2003-06-01,219246.082944,HSBC
1483,1483,40021,100000000000.0,2003-07-01,222305.19327800002,HSBC
1484,1484,40021,100000000000.0,2003-08-01,219023.178954,HSBC
1485,1485,40021,100000000000.0,2003-09-01,230043.81480700002,HSBC
1486,1486,40021,100000000000.0,2003-10-01,227344.289771,HSBC
1487,1487,40021,100000000000.0,2003-11-01,237549.441992,HSBC
1488,1488,40021,100000000000.0,2003-12-01,237091.867131,HSBC
1489,1489,40021,100000000000.0,2004-01-01,237244.323618,HSBC
1490,1490,40021,100000000000.0,2004-02-01,227261.398007,HSBC
1491,1491,40021,100000000000.0,2004-03-01,232253.941748,HSBC
1492,1492,40021,100000000000.0,2004-04-01,226512.93733699998,HSBC
1493,1493,40021,100000000000.0,2004-05-01,221692.775283,HSBC
1494,1494,40021,100000000000.0,2004-06-01,230101.66316799997,HSBC
1495,1495,40021,100000000000.0,2004-07-01,226065.05349299998,HSBC
1496,1496,40021,100000000000.0,2004-08-01,231314.34908699998,HSBC
1497,1497,40021,100000000000.0,2004-09-01,232153.94422600002,HSBC
1498,1498,40021,100000000000.0,2004-10-01,230407.734254,HSBC
1499,1499,40021,100000000000.0,2004-11-01,239269.51581799999,HSBC
1500,1500,40021,100000000000.0,2004-12-01,238861.749422,HSBC
1501,1501,40021,100000000000.0,2005-01-01,245852.103335,HSBC
1502,1502,40021,100000000000.0,2005-02-01,246763.154498,HSBC
1503,1503,40021,100000000000.0,2005-03-01,247551.920296,HSBC
1504,1504,40021,100000000000.0,2005-04-01,259800.927947,HSBC
1505,1505,40021,100000000000.0,2005-05-01,267676.936843,HSBC
1506,1506,40021,100000000000.0,2005-06-01,275821.159366,HSBC
1507,1507,40021,100000000000.0,2005-07-01,274697.78336,HSBC
1508,1508,40021,100000000000.0,2005-08-01,284070.713905,HSBC
1509,1509,40021,100000000000.0,2005-09-01,261572.840841,HSBC
1510,1510,40021,100000000000.0,2005-10-01,263345.242006,HSBC
1511,1511,40021,100000000000.0,2005-11-01,294091.97228600003,HSBC
1512,1512,40021,100000000000.0,2005-12-01,293507.83403200004,HSBC
1513,1513,40021,100000000000.0,2006-01-01,288968.335555,HSBC
1514,1514,40021,100000000000.0,2006-02-01,288900.67897300003,HSBC
1515,1515,40021,100000000000.0,2006-03-01,307973.367508,HSBC
1516,1516,40021,100000000000.0,2006-04-01,321405.09682399995,HSBC
1517,1517,40021,100000000000.0,2006-05-01,341176.851961,HSBC
1518,1518,40021,100000000000.0,2006-06-01,322742.169706,HSBC
1519,1519,40021,100000000000.0,2006-07-01,313642.252103,HSBC
1520,1520,40021,100000000000.0,2006-08-01,312569.05713800003,HSBC
1521,1521,40021,100000000000.0,2006-09-01,317945.467665,HSBC
1522,1522,40021,100000000000.0,2006-10-01,325023.95262,HSBC
1523,1523,40021,100000000000.0,2006-11-01,331496.257264,HSBC
1524,1524,40021,100000000000.0,2006-12-01,331351.120857,HSBC
1525,1525,40021,100000000000.0,2007-01-01,350857.006956,HSBC
1526,1526,40021,100000000000.0,2007-02-01,346550.34134,HSBC
1527,1527,40021,100000000000.0,2007-03-01,343503.803686,HSBC
1528,1528,40021,100000000000.0,2007-04-01,353309.87015100004,HSBC
1529,1529,40021,100000000000.0,2007-05-01,359559.222311,HSBC
1530,1530,40021,100000000000.0,2007-06-01,352152.600775,HSBC
1531,1531,40021,100000000000.0,2007-07-01,353828.199943,HSBC
1532,1532,40021,100000000000.0,2007-08-01,358333.61658699997,HSBC
1533,1533,40021,100000000000.0,2007-09-01,373177.602135,HSBC
1534,1534,40021,100000000000.0,2007-10-01,393857.101126,HSBC
1535,1535,40021,100000000000.0,2007-11-01,396831.046846,HSBC
1536,1536,40021,100000000000.0,2007-12-01,389582.97553,HSBC
1537,1537,40021,100000000000.0,2008-01-01,405088.187707,HSBC
1538,1538,40021,100000000000.0,2008-02-01,395759.41429,HSBC
1539,1539,40021,100000000000.0,2008-03-01,399195.298214,HSBC
1540,1540,40021,100000000000.0,2008-04-01,395134.622103,HSBC
1541,1541,40021,100000000000.0,2008-05-01,403971.478986,HSBC
1542,1542,40021,100000000000.0,2008-06-01,406986.937785,HSBC
1543,1543,40021,100000000000.0,2008-07-01,395662.16815599997,HSBC
1544,1544,40021,100000000000.0,2008-08-01,396455.988236,HSBC
1545,1545,40021,100000000000.0,2008-09-01,379675.44477,HSBC
1546,1546,40021,100000000000.0,2008-10-01,402428.3346,HSBC
1547,1547,40021,100000000000.0,2008-11-01,436503.7334,HSBC
1548,1548,40021,100000000000.0,2008-12-01,432675.9741,HSBC
1549,1549,40021,100000000000.0,2009-01-01,477504.3886,HSBC
1550,1550,40021,100000000000.0,2009-02-01,455951.7723,HSBC
1551,1551,40021,100000000000.0,2009-03-01,437699.1872,HSBC
1552,1552,40021,100000000000.0,2009-04-01,450178.34259799996,HSBC
1553,1553,40021,100000000000.0,2009-05-01,443043.902,HSBC
1554,1554,40021,100000000000.0,2009-06-01,403325.2238,HSBC
1555,1555,40021,100000000000.0,2009-07-01,402473.1307,HSBC
1556,1556,40021,100000000000.0,2009-08-01,384009.5982,HSBC
1557,1557,40021,100000000000.0,2009-09-01,393047.1819,HSBC
1558,1558,40021,100000000000.0,2009-10-01,379398.4628,HSBC
1559,1559,40021,100000000000.0,2009-11-01,386715.1216,HSBC
1560,1560,40021,100000000000.0,2009-12-01,386113.1466,HSBC
1561,1561,40021,100000000000.0,2010-01-01,389181.3948,HSBC
1562,1562,40021,100000000000.0,2010-02-01,396657.2748,HSBC
1563,1563,40021,100000000000.0,2010-03-01,397533.2789,HSBC
1564,1564,40021,100000000000.0,2010-04-01,398369.6625,HSBC
1565,1565,40021,100000000000.0,2010-05-01,415361.0923,HSBC
1566,1566,40021,100000000000.0,2010-06-01,423921.1803,HSBC
1567,1567,40021,100000000000.0,2010-07-01,406414.8455,HSBC
1568,1568,40021,100000000000.0,2010-08-01,446082.7653,HSBC
1569,1569,40021,100000000000.0,2010-09-01,467070.4886,HSBC
1570,1570,40021,100000000000.0,2010-10-01,427094.2181,HSBC
1571,1571,40021,100000000000.0,2010-11-01,430490.3685,HSBC
1572,1572,40021,100000000000.0,2010-12-01,425344.9157,HSBC
1573,1573,40021,100000000000.0,2011-01-01,434259.1797,HSBC
1574,1574,40021,100000000000.0,2011-02-01,439731.533083,HSBC
1575,1575,40021,100000000000.0,2011-03-01,452049.47672200005,HSBC
1576,1576,40021,100000000000.0,2011-04-01,452496.416905,HSBC
1577,1577,40021,100000000000.0,2011-05-01,468983.15734399995,HSBC
1578,1578,40021,100000000000.0,2011-06-01,476626.63566400006,HSBC
1579,1579,40021,100000000000.0,2011-07-01,478166.245843,HSBC
1580,1580,40021,100000000000.0,2011-08-01,492626.79257700004,HSBC
1581,1581,40021,100000000000.0,2011-09-01,485839.269537,HSBC
1582,1582,40021,100000000000.0,2011-10-01,480798.332776,HSBC
1583,1583,40021,100000000000.0,2011-11-01,492678.389126,HSBC
1584,1584,40021,100000000000.0,2011-12-01,486092.392413,HSBC
1585,1585,40021,100000000000.0,2012-01-01,505710.48900500004,HSBC
1586,1586,40021,100000000000.0,2012-02-01,493073.33863199997,HSBC
1587,1587,40021,100000000000.0,2012-03-01,484666.281728,HSBC
1588,1588,40021,100000000000.0,2012-04-01,496040.53828599997,HSBC
1589,1589,40021,100000000000.0,2012-05-01,497106.380029,HSBC
1590,1590,40021,100000000000.0,2012-06-01,490382.93405100005,HSBC
1591,1591,40021,100000000000.0,2012-07-01,488248.22465,HSBC
1592,1592,40021,100000000000.0,2012-08-01,486575.28179499996,HSBC
1593,1593,40021,100000000000.0,2012-09-01,474913.63266099995,HSBC
1594,1594,40021,100000000000.0,2012-10-01,493714.598029,HSBC
1595,1595,40021,100000000000.0,2012-11-01,495571.17940699996,HSBC
1596,1596,40021,100000000000.0,2012-12-01,485453.902675,HSBC
1597,1597,40021,100000000000.0,2013-01-01,501311.41302200005,HSBC
1598,1598,40021,100000000000.0,2013-02-01,500130.92357399996,HSBC
1599,1599,40021,100000000000.0,2013-03-01,512620.20651499997,HSBC
1600,1600,40021,100000000000.0,2013-04-01,519155.357217,HSBC
1601,1601,40021,100000000000.0,2013-05-01,485110.770681,HSBC
1602,1602,40021,100000000000.0,2013-06-01,472151.49438999995,HSBC
1603,1603,40021,100000000000.0,2013-07-01,472050.980045,HSBC
1604,1604,40021,100000000000.0,2013-08-01,478268.99630500004,HSBC
1605,1605,40021,100000000000.0,2013-09-01,462916.503758,HSBC
1606,1606,40021,100000000000.0,2013-10-01,486695.512796,HSBC
1607,1607,40021,100000000000.0,2013-11-01,486418.91921400005,HSBC
1608,1608,40021,100000000000.0,2013-12-01,510863.470562,HSBC
1609,1609,40021,100000000000.0,2014-01-01,514009.03101000004,HSBC
1610,1610,40021,100000000000.0,2014-02-01,538314.422883,HSBC
1611,1611,40021,100000000000.0,2014-03-01,516051.098577,HSBC
1612,1612,40021,100000000000.0,2014-04-01,540356.017094,HSBC
1613,1613,40021,100000000000.0,2014-05-01,586524.0239189999,HSBC
1614,1614,40021,100000000000.0,2014-06-01,593488.853045,HSBC
1615,1615,40021,100000000000.0,2014-07-01,570791.273542,HSBC
1616,1616,40021,100000000000.0,2014-08-01,571120.900915,HSBC
1617,1617,40021,100000000000.0,2014-09-01,578276.8561270001,HSBC
1618,1618,40021,100000000000.0,2014-10-01,581488.533588,HSBC
1619,1619,40021,100000000000.0,2014-11-01,605931.177368,HSBC
1620,1620,40021,100000000000.0,2014-12-01,595243.098171,HSBC
1621,1621,40021,100000000000.0,2015-01-01,631662.361498,HSBC
1622,1622,40021,100000000000.0,2015-02-01,628233.055517,HSBC
1623,1623,40021,100000000000.0,2015-03-01,614094.728647,HSBC
1624,1624,40021,100000000000.0,2015-04-01,588357.7633550001,HSBC
1625,1625,40021,100000000000.0,2015-05-01,607824.031409,HSBC
1626,1626,40021,100000000000.0,2015-06-01,596475.2458899999,HSBC
1627,1627,40021,100000000000.0,2015-07-01,598635.922225,HSBC
1628,1628,40021,100000000000.0,2015-08-01,566299.2512609999,HSBC
1629,1629,40021,100000000000.0,2015-09-01,604542.00409,HSBC
1630,1630,40021,100000000000.0,2015-10-01,568004.976419,HSBC
1631,1631,40021,100000000000.0,2015-11-01,577272.653072,HSBC
1632,1632,40021,100000000000.0,2015-12-01,560178.000666,HSBC
1633,1633,40021,100000000000.0,2016-01-01,620417.021125,HSBC
1634,1634,40021,100000000000.0,2016-02-01,643832.936361,HSBC
1635,1635,40021,100000000000.0,2016-03-01,619420.542212,HSBC
1636,1636,40021,100000000000.0,2016-04-01,625259.016615,HSBC
1637,1637,40021,100000000000.0,2016-05-01,604561.260622,HSBC
1638,1638,40021,100000000000.0,2016-06-01,614397.053101,HSBC
1639,1639,40021,100000000000.0,2016-07-01,563374.535027,HSBC
1640,1640,40021,100000000000.0,2016-08-01,590480.926079,HSBC
1641,1641,40021,100000000000.0,2016-09-01,609600.284478,HSBC
1642,1642,40021,100000000000.0,2016-10-01,584244.179901,HSBC
1643,1643,40021,100000000000.0,2016-11-01,646373.085441,HSBC
1644,1644,40021,100000000000.0,2016-12-01,653775.468657,HSBC
1645,1645,40021,100000000000.0,2017-01-01,684570.2997979999,HSBC
1646,1646,40021,100000000000.0,2017-02-01,640745.319329,HSBC
1647,1647,40021,100000000000.0,2017-03-01,626386.539354,HSBC
1648,1648,40021,100000000000.0,2017-04-01,625319.698442,HSBC
1649,1649,40021,100000000000.0,2017-05-01,645058.750663,HSBC
1650,1650,40021,100000000000.0,2017-06-01,636688.439833,HSBC
1651,1651,40021,100000000000.0,2017-07-01,630578.3217890001,HSBC
1652,1652,40021,100000000000.0,2017-08-01,646268.941654,HSBC
1653,1653,40021,100000000000.0,2017-09-01,633723.3907,HSBC
1654,1654,40021,100000000000.0,2017-10-01,678570.547515,HSBC
1655,1655,40021,100000000000.0,2017-11-01,676293.8940430001,HSBC
1656,1656,40021,100000000000.0,2017-12-01,708400.01224,HSBC
1657,1657,40021,100000000000.0,2018-01-01,698252.4544800001,HSBC
1658,1658,40021,100000000000.0,2018-02-01,692418.405485,HSBC
1659,1659,40021,100000000000.0,2018-03-01,731056.685317,HSBC
1660,1660,40021,100000000000.0,2018-04-01,715871.365342,HSBC
1661,1661,40021,100000000000.0,2018-05-01,735239.104853,HSBC
1662,1662,40021,100000000000.0,2018-06-01,729585.32113,HSBC
1663,1663,40021,100000000000.0,2018-07-01,712445.614564,HSBC
1664,1664,40021,100000000000.0,2018-08-01,731502.991679,HSBC
1665,1665,40021,100000000000.0,2018-09-01,737582.945765,HSBC
1666,1666,40021,100000000000.0,2018-10-01,799371.138231,HSBC
1667,1667,40021,100000000000.0,2018-11-01,809318.390915,HSBC
1668,1668,40021,100000000000.0,2018-12-01,777850.8118949999,HSBC
1669,1669,40021,100000000000.0,2019-01-01,820905.972741,HSBC
1670,1670,40021,100000000000.0,2019-02-01,808763.8615979999,HSBC
1671,1671,40021,100000000000.0,2019-03-01,779759.251896,HSBC
1672,1672,40021,100000000000.0,2019-04-01,765138.384232,HSBC
1673,1673,40021,100000000000.0,2019-05-01,787951.960329,HSBC
1674,1674,40021,100000000000.0,2019-06-01,803348.394798,HSBC
1675,1675,40021,100000000000.0,2019-07-01,780264.80692,HSBC
1676,1676,40021,100000000000.0,2019-08-01,801422.632514,HSBC
1677,1677,40021,100000000000.0,2019-09-01,805415.1049329999,HSBC
1678,1678,40021,100000000000.0,2019-10-01,810829.100398,HSBC
1679,1679,40021,100000000000.0,2019-11-01,779273.705224,HSBC
1680,1680,40021,100000000000.0,2019-12-01,791070.598698,HSBC
1681,1681,40021,100000000000.0,2020-01-01,726080.2913899999,HSBC
1682,1682,40021,100000000000.0,2020-02-01,754798.578477,HSBC
1683,1683,40021,100000000000.0,2020-03-01,847207.933216,HSBC
1684,1684,40021,100000000000.0,2020-04-01,909738.996091,HSBC
1685,1685,40021,100000000000.0,2020-05-01,844387.267979,HSBC
1686,1686,40021,100000000000.0,2020-06-01,847089.044493,HSBC
1687,1687,40021,100000000000.0,2020-07-01,816875.022521,HSBC
1688,1688,40021,100000000000.0,2020-08-01,771583.9211510001,HSBC
1689,1689,40021,100000000000.0,2020-09-01,784293.930758,HSBC
1690,1690,40021,100000000000.0,2020-10-01,756681.3220779999,HSBC
1691,1691,40021,100000000000.0,2020-11-01,768852.347071,HSBC
1692,1692,40021,100000000000.0,2020-12-01,780037.268022,HSBC
1693,1693,40021,100000000000.0,2021-01-01,749500.35172,HSBC
17908,17908,40021,510000000000.0,2000-12-01,27949.194067,HSBC
17909,17909,40021,510000000000.0,2001-01-01,2512.19629,HSBC
17910,17910,40021,510000000000.0,2001-02-01,4751.177318,HSBC
17911,17911,40021,510000000000.0,2001-03-01,7157.100883,HSBC
17912,17912,40021,510000000000.0,2001-04-01,9425.000576999999,HSBC
17913,17913,40021,510000000000.0,2001-05-01,11426.656382,HSBC
17914,17914,40021,510000000000.0,2001-06-01,13124.469722,HSBC
17915,17915,40021,510000000000.0,2001-07-01,14748.0962,HSBC
17916,17916,40021,510000000000.0,2001-08-01,16289.132166999998,HSBC
17917,17917,40021,510000000000.0,2001-09-01,17915.29129,HSBC
17918,17918,40021,510000000000.0,2001-10-01,19649.487818999998,HSBC
17919,17919,40021,510000000000.0,2001-11-01,21090.998768999998,HSBC
17920,17920,40021,510000000000.0,2001-12-01,22511.155419,HSBC
17921,17921,40021,510000000000.0,2002-01-01,1322.004152,HSBC
17922,17922,40021,510000000000.0,2002-02-01,2638.233345,HSBC
17923,17923,40021,510000000000.0,2002-03-01,4074.1434770000005,HSBC
17924,17924,40021,510000000000.0,2002-04-01,5297.979394,HSBC
17925,17925,40021,510000000000.0,2002-05-01,6642.967878,HSBC
17926,17926,40021,510000000000.0,2002-06-01,8039.993093000001,HSBC
17927,17927,40021,510000000000.0,2002-07-01,9513.871643999999,HSBC
17928,17928,40021,510000000000.0,2002-08-01,10946.412512,HSBC
17929,17929,40021,510000000000.0,2002-09-01,12480.650534999999,HSBC
17930,17930,40021,510000000000.0,2002-10-01,14287.411649000001,HSBC
17931,17931,40021,510000000000.0,2002-11-01,15997.763556999998,HSBC
17932,17932,40021,510000000000.0,2002-12-01,17827.118558000002,HSBC
17933,17933,40021,510000000000.0,2003-01-01,1826.8766219999998,HSBC
17934,17934,40021,510000000000.0,2003-02-01,3357.528663,HSBC
17935,17935,40021,510000000000.0,2003-03-01,5112.214103,HSBC
17936,17936,40021,510000000000.0,2003-04-01,6708.96315,HSBC
17937,17937,40021,510000000000.0,2003-05-01,8072.140759000001,HSBC
17938,17938,40021,510000000000.0,2003-06-01,9292.129372,HSBC
17939,17939,40021,510000000000.0,2003-07-01,21050.196226,HSBC
17940,17940,40021,510000000000.0,2003-08-01,23566.300278,HSBC
17941,17941,40021,510000000000.0,2003-09-01,12969.345401999999,HSBC
17942,17942,40021,510000000000.0,2003-10-01,14267.290893000001,HSBC
17943,17943,40021,510000000000.0,2003-11-01,15645.290858000002,HSBC
17944,17944,40021,510000000000.0,2003-12-01,17199.219556,HSBC
17945,17945,40021,510000000000.0,2004-01-01,1398.214881,HSBC
17946,17946,40021,510000000000.0,2004-02-01,2721.4610399999997,HSBC
17947,17947,40021,510000000000.0,2004-03-01,4245.103153,HSBC
17948,17948,40021,510000000000.0,2004-04-01,5700.532601,HSBC
17949,17949,40021,510000000000.0,2004-05-01,7183.239732999999,HSBC
17950,17950,40021,510000000000.0,2004-06-01,8688.24353,HSBC
17951,17951,40021,510000000000.0,2004-07-01,10188.945956,HSBC
17952,17952,40021,510000000000.0,2004-08-01,11577.060571,HSBC
17953,17953,40021,510000000000.0,2004-09-01,13012.728306,HSBC
17954,17954,40021,510000000000.0,2004-10-01,14786.973794,HSBC
17955,17955,40021,510000000000.0,2004-11-01,16517.426966,HSBC
17956,17956,40021,510000000000.0,2004-12-01,18502.656605,HSBC
17957,17957,40021,510000000000.0,2005-01-01,1862.575364,HSBC
17958,17958,40021,510000000000.0,2005-02-01,3563.966206,HSBC
17959,17959,40021,510000000000.0,2005-03-01,5552.639417,HSBC
17960,17960,40021,510000000000.0,2005-04-01,7534.461733,HSBC
17961,17961,40021,510000000000.0,2005-05-01,9686.968804,HSBC
17962,17962,40021,510000000000.0,2005-06-01,11760.595455,HSBC
17963,17963,40021,510000000000.0,2005-07-01,14013.012478,HSBC
17964,17964,40021,510000000000.0,2005-08-01,16303.651775999999,HSBC
17965,17965,40021,510000000000.0,2005-09-01,18486.496696000002,HSBC
17966,17966,40021,510000000000.0,2005-10-01,20749.369744,HSBC
17967,17967,40021,510000000000.0,2005-11-01,22972.667116999997,HSBC
17968,17968,40021,510000000000.0,2005-12-01,25327.133035,HSBC
17969,17969,40021,510000000000.0,2006-01-01,2220.943018,HSBC
17970,17970,40021,510000000000.0,2006-02-01,4236.359971,HSBC
17971,17971,40021,510000000000.0,2006-03-01,6514.718999000001,HSBC
17972,17972,40021,510000000000.0,2006-04-01,8647.900695,HSBC
17973,17973,40021,510000000000.0,2006-05-01,10835.772891,HSBC
17974,17974,40021,510000000000.0,2006-06-01,12932.568687,HSBC
17975,17975,40021,510000000000.0,2006-07-01,15007.632043000001,HSBC
17976,17976,40021,510000000000.0,2006-08-01,17216.971872,HSBC
17977,17977,40021,510000000000.0,2006-09-01,19601.737565,HSBC
17978,17978,40021,510000000000.0,2006-10-01,22086.545696,HSBC
17979,17979,40021,510000000000.0,2006-11-01,24443.227927,HSBC
17980,17980,40021,510000000000.0,2006-12-01,27017.935597000003,HSBC
17981,17981,40021,510000000000.0,2007-01-01,2531.488331,HSBC
17982,17982,40021,510000000000.0,2007-02-01,4904.6527,HSBC
17983,17983,40021,510000000000.0,2007-03-01,7435.166037000001,HSBC
17984,17984,40021,510000000000.0,2007-04-01,9926.059272,HSBC
17985,17985,40021,510000000000.0,2007-05-01,12499.645171,HSBC
17986,17986,40021,510000000000.0,2007-06-01,15066.890619999998,HSBC
17987,17987,40021,510000000000.0,2007-07-01,17908.101453,HSBC
17988,17988,40021,510000000000.0,2007-08-01,20932.250266,HSBC
17989,17989,40021,510000000000.0,2007-09-01,23963.032797,HSBC
17990,17990,40021,510000000000.0,2007-10-01,27147.609667,HSBC
17991,17991,40021,510000000000.0,2007-11-01,30339.700675,HSBC
17992,17992,40021,510000000000.0,2007-12-01,33805.808497000005,HSBC
17993,17993,40021,510000000000.0,2008-01-01,3210.770869,HSBC
17994,17994,40021,510000000000.0,2008-02-01,6254.72714,HSBC
17995,17995,40021,510000000000.0,2008-03-01,9392.189125,HSBC
17996,17996,40021,510000000000.0,2008-04-01,12519.35786,HSBC
17997,17997,40021,510000000000.0,2008-05-01,15733.995108000001,HSBC
17998,17998,40021,510000000000.0,2008-06-01,18887.719611,HSBC
17999,17999,40021,510000000000.0,2008-07-01,22110.919303,HSBC
18000,18000,40021,510000000000.0,2008-08-01,25339.7162,HSBC
18001,18001,40021,510000000000.0,2008-09-01,28423.808279,HSBC
18002,18002,40021,510000000000.0,2008-10-01,31593.993167,HSBC
18003,18003,40021,510000000000.0,2008-11-01,34698.168325,HSBC
18004,18004,40021,510000000000.0,2008-12-01,37796.056439,HSBC
18005,18005,40021,510000000000.0,2009-01-01,3014.619837,HSBC
18006,18006,40021,510000000000.0,2009-02-01,5788.615073,HSBC
18007,18007,40021,510000000000.0,2009-03-01,8654.218561,HSBC
18008,18008,40021,510000000000.0,2009-04-01,11539.114108,HSBC
18009,18009,40021,510000000000.0,2009-05-01,14272.664748,HSBC
18010,18010,40021,510000000000.0,2009-06-01,16840.901057,HSBC
18011,18011,40021,510000000000.0,2009-07-01,19335.016901,HSBC
18012,18012,40021,510000000000.0,2009-08-01,21760.560203,HSBC
18013,18013,40021,510000000000.0,2009-09-01,24104.305967,HSBC
18014,18014,40021,510000000000.0,2009-10-01,26460.905893,HSBC
18015,18015,40021,510000000000.0,2009-11-01,28805.476856999998,HSBC
18016,18016,40021,510000000000.0,2009-12-01,31225.530961,HSBC
18017,18017,40021,510000000000.0,2010-01-01,2408.6009879999997,HSBC
18018,18018,40021,510000000000.0,2010-02-01,4711.433519,HSBC
18019,18019,40021,510000000000.0,2010-03-01,7062.549943999999,HSBC
18020,18020,40021,510000000000.0,2010-04-01,9380.391845,HSBC
18021,18021,40021,510000000000.0,2010-05-01,11699.350327,HSBC
18022,18022,40021,510000000000.0,2010-06-01,14347.621108000001,HSBC
18023,18023,40021,510000000000.0,2010-07-01,16310.349334999999,HSBC
18024,18024,40021,510000000000.0,2010-08-01,18596.142186,HSBC
18025,18025,40021,510000000000.0,2010-09-01,20941.780236000002,HSBC
18026,18026,40021,510000000000.0,2010-10-01,23185.460085,HSBC
18027,18027,40021,510000000000.0,2010-11-01,25518.128222,HSBC
18028,18028,40021,510000000000.0,2010-12-01,27978.130766000002,HSBC
18029,18029,40021,510000000000.0,2011-01-01,2355.6474359999997,HSBC
18030,18030,40021,510000000000.0,2011-02-01,4586.425468,HSBC
18031,18031,40021,510000000000.0,2011-03-01,7005.7957049999995,HSBC
18032,18032,40021,510000000000.0,2011-04-01,9370.110398,HSBC
18033,18033,40021,510000000000.0,2011-05-01,11894.436623,HSBC
18034,18034,40021,510000000000.0,2011-06-01,14450.683173,HSBC
18035,18035,40021,510000000000.0,2011-07-01,17054.223861000002,HSBC
18036,18036,40021,510000000000.0,2011-08-01,19621.592127,HSBC
18037,18037,40021,510000000000.0,2011-09-01,22077.306967,HSBC
18038,18038,40021,510000000000.0,2011-10-01,24617.279692,HSBC
18039,18039,40021,510000000000.0,2011-11-01,27147.545308999997,HSBC
18040,18040,40021,510000000000.0,2011-12-01,29749.599525,HSBC
18041,18041,40021,510000000000.0,2012-01-01,2603.586708,HSBC
18042,18042,40021,510000000000.0,2012-02-01,5096.46895,HSBC
18043,18043,40021,510000000000.0,2012-03-01,7741.658798,HSBC
18044,18044,40021,510000000000.0,2012-04-01,10297.459436,HSBC
18045,18045,40021,510000000000.0,2012-05-01,12881.792495,HSBC
18046,18046,40021,510000000000.0,2012-06-01,15448.7044,HSBC
18047,18047,40021,510000000000.0,2012-07-01,18082.38934,HSBC
18048,18048,40021,510000000000.0,2012-08-01,20731.452275,HSBC
18049,18049,40021,510000000000.0,2012-09-01,23278.217882,HSBC
18050,18050,40021,510000000000.0,2012-10-01,25968.017809,HSBC
18051,18051,40021,510000000000.0,2012-11-01,28611.326198000002,HSBC
18052,18052,40021,510000000000.0,2012-12-01,31352.933489,HSBC
18053,18053,40021,510000000000.0,2013-01-01,2591.201706,HSBC
18054,18054,40021,510000000000.0,2013-02-01,4953.747254,HSBC
18055,18055,40021,510000000000.0,2013-03-01,7473.79074,HSBC
18056,18056,40021,510000000000.0,2013-04-01,9858.292529,HSBC
18057,18057,40021,510000000000.0,2013-05-01,12447.674548,HSBC
18058,18058,40021,510000000000.0,2013-06-01,14720.280505,HSBC
18059,18059,40021,510000000000.0,2013-07-01,17079.593393,HSBC
18060,18060,40021,510000000000.0,2013-08-01,19439.798667,HSBC
18061,18061,40021,510000000000.0,2013-09-01,21844.754664,HSBC
18062,18062,40021,510000000000.0,2013-10-01,24240.437442,HSBC
18063,18063,40021,510000000000.0,2013-11-01,26583.004436000003,HSBC
18064,18064,40021,510000000000.0,2013-12-01,28993.472375,HSBC
18065,18065,40021,510000000000.0,2014-01-01,2393.2495440000002,HSBC
18066,18066,40021,510000000000.0,2014-02-01,4608.555004999999,HSBC
18067,18067,40021,510000000000.0,2014-03-01,7027.191476000001,HSBC
18068,18068,40021,510000000000.0,2014-04-01,9408.549187999999,HSBC
18069,18069,40021,510000000000.0,2014-05-01,11863.23526,HSBC
