,cve_institucion,cve_concepto,time,value
1330,21,640000000000.0,2010-12-01,177517.989156
1331,21,640000000000.0,2011-01-01,15129.521457
1332,21,640000000000.0,2011-02-01,30561.916365
1333,21,640000000000.0,2011-03-01,47802.506624
1334,21,640000000000.0,2011-04-01,64016.049106
1335,21,640000000000.0,2011-05-01,80851.619494
1336,21,640000000000.0,2011-06-01,98122.576426
1337,21,640000000000.0,2011-07-01,114822.370188
1338,21,640000000000.0,2011-08-01,131967.945071
1339,21,640000000000.0,2011-09-01,148800.643683
1340,21,640000000000.0,2011-10-01,166832.193012
1341,21,640000000000.0,2011-11-01,184972.769086
1342,21,640000000000.0,2011-12-01,204628.61109
1343,21,640000000000.0,2012-01-01,18095.586826
1344,21,640000000000.0,2012-02-01,35908.771664
1345,21,640000000000.0,2012-03-01,54306.681134
1346,21,640000000000.0,2012-04-01,72573.169571
1347,21,640000000000.0,2012-05-01,91324.170216
1348,21,640000000000.0,2012-06-01,110308.18156
1349,21,640000000000.0,2012-07-01,129290.347994
1350,21,640000000000.0,2012-08-01,148502.365304
1351,21,640000000000.0,2012-09-01,167144.390828
1352,21,640000000000.0,2012-10-01,186239.440184
1353,21,640000000000.0,2012-11-01,205507.424311
1354,21,640000000000.0,2012-12-01,226752.192402
1355,21,640000000000.0,2013-01-01,19548.037581
1356,21,640000000000.0,2013-02-01,38664.412384
1357,21,640000000000.0,2013-03-01,58566.924787
1358,21,640000000000.0,2013-04-01,77985.158039
1359,21,640000000000.0,2013-05-01,97321.878883
1360,21,640000000000.0,2013-06-01,117934.184675
1361,21,640000000000.0,2013-07-01,137820.130856
1362,21,640000000000.0,2013-08-01,157313.189801
1363,21,640000000000.0,2013-09-01,174757.684656
1364,21,640000000000.0,2013-10-01,195219.866373
1365,21,640000000000.0,2013-11-01,215716.519067
1366,21,640000000000.0,2013-12-01,236859.056917
1367,21,640000000000.0,2014-01-01,20186.530675
1368,21,640000000000.0,2014-02-01,39870.769099
1369,21,640000000000.0,2014-03-01,61774.18809
1370,21,640000000000.0,2014-04-01,82170.270383
1371,21,640000000000.0,2014-05-01,102437.227059
1372,21,640000000000.0,2014-06-01,123608.429035
1373,21,640000000000.0,2014-07-01,144507.991766
1374,21,640000000000.0,2014-08-01,164888.914524
1375,21,640000000000.0,2014-09-01,185443.343165
1376,21,640000000000.0,2014-10-01,206569.593446
1377,21,640000000000.0,2014-11-01,227457.441683
1378,21,640000000000.0,2014-12-01,253024.551918
1379,21,640000000000.0,2015-01-01,20880.402619
1380,21,640000000000.0,2015-02-01,41182.633742
1381,21,640000000000.0,2015-03-01,62635.726005
1382,21,640000000000.0,2015-04-01,84247.92314
1383,21,640000000000.0,2015-05-01,105561.200931
1384,21,640000000000.0,2015-06-01,127180.284931
1385,21,640000000000.0,2015-07-01,149393.910543
1386,21,640000000000.0,2015-08-01,171250.564323
1387,21,640000000000.0,2015-09-01,192119.177839
1388,21,640000000000.0,2015-10-01,214699.418898
1389,21,640000000000.0,2015-11-01,236714.780354
1390,21,640000000000.0,2015-12-01,259966.760142
1391,21,640000000000.0,2016-01-01,23326.072848
1392,21,640000000000.0,2016-02-01,46319.000513
1393,21,640000000000.0,2016-03-01,70346.17177
1394,21,640000000000.0,2016-04-01,94372.145187
1395,21,640000000000.0,2016-05-01,118842.19933
1396,21,640000000000.0,2016-06-01,143219.197425
1397,21,640000000000.0,2016-07-01,167609.808792
1398,21,640000000000.0,2016-08-01,192354.369221
1399,21,640000000000.0,2016-09-01,216911.956993
1400,21,640000000000.0,2016-10-01,242038.451713
1401,21,640000000000.0,2016-11-01,267689.975909
1402,21,640000000000.0,2016-12-01,298313.607224
1403,21,640000000000.0,2017-01-01,25588.675551
1404,21,640000000000.0,2017-02-01,51373.694625
1405,21,640000000000.0,2017-03-01,78778.116067
1406,21,640000000000.0,2017-04-01,105602.901766
1407,21,640000000000.0,2017-05-01,132638.447488
1408,21,640000000000.0,2017-06-01,159504.144572
1409,21,640000000000.0,2017-07-01,186575.933086
1410,21,640000000000.0,2017-08-01,213982.05644
1411,21,640000000000.0,2017-09-01,240683.459873
1412,21,640000000000.0,2017-10-01,268142.989599
1413,21,640000000000.0,2017-11-01,296445.535413
1414,21,640000000000.0,2017-12-01,324597.373096
1415,21,640000000000.0,2018-01-01,27867.988767
1416,21,640000000000.0,2018-02-01,55447.279128
1417,21,640000000000.0,2018-03-01,84163.315902
1418,21,640000000000.0,2018-04-01,113196.164322
1419,21,640000000000.0,2018-05-01,142604.881512
1420,21,640000000000.0,2018-06-01,172384.936978
1421,21,640000000000.0,2018-07-01,201065.460846
1422,21,640000000000.0,2018-08-01,230448.455983
1423,21,640000000000.0,2018-09-01,260775.225007
1424,21,640000000000.0,2018-10-01,292010.737288
1425,21,640000000000.0,2018-11-01,324007.520856
1426,21,640000000000.0,2018-12-01,357077.32087
1427,21,640000000000.0,2019-01-01,30405.024537
1428,21,640000000000.0,2019-02-01,60689.802296
1429,21,640000000000.0,2019-03-01,91560.073777
1430,21,640000000000.0,2019-04-01,123037.002706
1431,21,640000000000.0,2019-05-01,154543.636796
1432,21,640000000000.0,2019-06-01,185500.945052
1433,21,640000000000.0,2019-07-01,218033.790327
1434,21,640000000000.0,2019-08-01,250391.557631
1435,21,640000000000.0,2019-09-01,282426.442485
1436,21,640000000000.0,2019-10-01,315424.953502
1437,21,640000000000.0,2019-11-01,348019.882583
1438,21,640000000000.0,2019-12-01,383782.242438
1439,21,640000000000.0,2020-01-01,32454.830037
1440,21,640000000000.0,2020-02-01,63780.578186
1441,21,640000000000.0,2020-03-01,97292.796194
1442,21,640000000000.0,2020-04-01,129909.114745
1443,21,640000000000.0,2020-05-01,162602.171058
1444,21,640000000000.0,2020-06-01,192582.175327
1445,21,640000000000.0,2020-07-01,225419.808009
1446,21,640000000000.0,2020-08-01,258638.328609
1447,21,640000000000.0,2020-09-01,291588.093901
1448,21,640000000000.0,2020-10-01,326140.306291
1449,21,640000000000.0,2020-11-01,359953.219361
1450,21,640000000000.0,2020-12-01,398566.744518
1451,21,640000000000.0,2021-01-01,32943.686702
1452,21,670500000000.0,2000-12-01,11608.469943
1453,21,670500000000.0,2001-01-01,1746.513519
1454,21,670500000000.0,2001-02-01,2671.669441
1455,21,670500000000.0,2001-03-01,5860.954888
1456,21,670500000000.0,2001-04-01,7496.753788
1457,21,670500000000.0,2001-05-01,10705.361012
1458,21,670500000000.0,2001-06-01,11760.374597
1459,21,670500000000.0,2001-07-01,11306.380264
1460,21,670500000000.0,2001-08-01,12401.174669
1461,21,670500000000.0,2001-09-01,11703.258679
1462,21,670500000000.0,2001-10-01,12600.688507
1463,21,670500000000.0,2001-11-01,14836.517262
1464,21,670500000000.0,2001-12-01,19612.56017
1465,21,670500000000.0,2002-01-01,2641.743449
1466,21,670500000000.0,2002-02-01,4552.075319
1467,21,670500000000.0,2002-03-01,5215.112768
1468,21,670500000000.0,2002-04-01,7872.17151
1469,21,670500000000.0,2002-05-01,9765.272655
1470,21,670500000000.0,2002-06-01,9788.491334
1471,21,670500000000.0,2002-07-01,12388.432252
1472,21,670500000000.0,2002-08-01,15693.843925
1473,21,670500000000.0,2002-09-01,16525.200248
1474,21,670500000000.0,2002-10-01,19295.7984649999
1475,21,670500000000.0,2002-11-01,14796.640096
1476,21,670500000000.0,2002-12-01,17933.080892
1477,21,670500000000.0,2003-01-01,3083.769209
1478,21,670500000000.0,2003-02-01,5382.732541
1479,21,670500000000.0,2003-03-01,8260.566023
1480,21,670500000000.0,2003-04-01,13763.625378
1481,21,670500000000.0,2003-05-01,17885.148507
1482,21,670500000000.0,2003-06-01,18047.970247
1483,21,670500000000.0,2003-07-01,20805.112757
1484,21,670500000000.0,2003-08-01,24014.39829
1485,21,670500000000.0,2003-09-01,27236.546136
1486,21,670500000000.0,2003-10-01,31319.099854
1487,21,670500000000.0,2003-11-01,32826.58178
1488,21,670500000000.0,2003-12-01,37616.781351
1489,21,670500000000.0,2004-01-01,3916.975494
1490,21,670500000000.0,2004-02-01,5675.912686
1491,21,670500000000.0,2004-03-01,10526.863213
1492,21,670500000000.0,2004-04-01,11943.357648
1493,21,670500000000.0,2004-05-01,14387.81869
1494,21,670500000000.0,2004-06-01,17885.997213
1495,21,670500000000.0,2004-07-01,22234.838751
1496,21,670500000000.0,2004-08-01,26754.829419
1497,21,670500000000.0,2004-09-01,30669.060223
1498,21,670500000000.0,2004-10-01,36158.425853
1499,21,670500000000.0,2004-11-01,40780.129843
1500,21,670500000000.0,2004-12-01,47990.99353
1501,21,670500000000.0,2005-01-01,5419.244505
1502,21,670500000000.0,2005-02-01,9666.445845
1503,21,670500000000.0,2005-03-01,13814.676197
1504,21,670500000000.0,2005-04-01,20392.620101
1505,21,670500000000.0,2005-05-01,27936.843663
1506,21,670500000000.0,2005-06-01,35017.04536
1507,21,670500000000.0,2005-07-01,40700.225543
1508,21,670500000000.0,2005-08-01,49016.62996
1509,21,670500000000.0,2005-09-01,51767.624002
1510,21,670500000000.0,2005-10-01,57411.906234
1511,21,670500000000.0,2005-11-01,63881.955629
1512,21,670500000000.0,2005-12-01,74079.625077
1513,21,670500000000.0,2006-01-01,6777.951775
1514,21,670500000000.0,2006-02-01,13170.821742
1515,21,670500000000.0,2006-03-01,19794.007047
1516,21,670500000000.0,2006-04-01,25952.068886
1517,21,670500000000.0,2006-05-01,30679.984821
1518,21,670500000000.0,2006-06-01,39949.395854
1519,21,670500000000.0,2006-07-01,52049.18684
1520,21,670500000000.0,2006-08-01,61868.185833
1521,21,670500000000.0,2006-09-01,68950.141865
1522,21,670500000000.0,2006-10-01,78049.109681
1523,21,670500000000.0,2006-11-01,85805.452856
1524,21,670500000000.0,2006-12-01,96230.059455
1525,21,670500000000.0,2007-01-01,4827.718424
1526,21,670500000000.0,2007-02-01,11032.637162
1527,21,670500000000.0,2007-03-01,21848.543781
1528,21,670500000000.0,2007-04-01,26784.38976
1529,21,670500000000.0,2007-05-01,33611.808419
1530,21,670500000000.0,2007-06-01,41163.143478
1531,21,670500000000.0,2007-07-01,48985.192128
1532,21,670500000000.0,2007-08-01,55751.109881
1533,21,670500000000.0,2007-09-01,63962.053312
1534,21,670500000000.0,2007-10-01,71843.480109
1535,21,670500000000.0,2007-11-01,76656.672802
1536,21,670500000000.0,2007-12-01,86231.093065
1537,21,670500000000.0,2008-01-01,10678.785628
1538,21,670500000000.0,2008-02-01,18638.986446
1539,21,670500000000.0,2008-03-01,27961.439195
1540,21,670500000000.0,2008-04-01,30058.48149
1541,21,670500000000.0,2008-05-01,33940.625112
1542,21,670500000000.0,2008-06-01,36140.303327
1543,21,670500000000.0,2008-07-01,41976.969253
1544,21,670500000000.0,2008-08-01,50696.874691
1545,21,670500000000.0,2008-09-01,54561.075888
1546,21,670500000000.0,2008-10-01,49074.051528
1547,21,670500000000.0,2008-11-01,52612.347898
1548,21,670500000000.0,2008-12-01,63946.651365
1549,21,670500000000.0,2009-01-01,9362.97865
1550,21,670500000000.0,2009-02-01,11461.302057
1551,21,670500000000.0,2009-03-01,21901.394581
1552,21,670500000000.0,2009-04-01,30403.862512
1553,21,670500000000.0,2009-05-01,35319.187383
1554,21,670500000000.0,2009-06-01,40333.002167
1555,21,670500000000.0,2009-07-01,47000.401299
1556,21,670500000000.0,2009-08-01,52265.595301
1557,21,670500000000.0,2009-09-01,59695.059416
1558,21,670500000000.0,2009-10-01,65237.668844
1559,21,670500000000.0,2009-11-01,69803.580544
1560,21,670500000000.0,2009-12-01,74157.569377
1561,21,670500000000.0,2010-01-01,8737.558467
1562,21,670500000000.0,2010-02-01,15634.33875
1563,21,670500000000.0,2010-03-01,24525.550137
1564,21,670500000000.0,2010-04-01,31150.262471
1565,21,670500000000.0,2010-05-01,40312.060949
1566,21,670500000000.0,2010-06-01,47331.262226
1567,21,670500000000.0,2010-07-01,55176.984266
1568,21,670500000000.0,2010-08-01,63488.655517
1569,21,670500000000.0,2010-09-01,71109.847329
1570,21,670500000000.0,2010-10-01,78080.018067
1571,21,670500000000.0,2010-11-01,82794.829229
1572,21,670500000000.0,2010-12-01,89319.070589
1573,21,670500000000.0,2011-01-01,8801.055775
1574,21,670500000000.0,2011-02-01,15526.544042
1575,21,670500000000.0,2011-03-01,21818.389331
1576,21,670500000000.0,2011-04-01,29183.832511
1577,21,670500000000.0,2011-05-01,37143.666673
1578,21,670500000000.0,2011-06-01,46302.808722
1579,21,670500000000.0,2011-07-01,53981.930093
1580,21,670500000000.0,2011-08-01,60273.683274
1581,21,670500000000.0,2011-09-01,68859.079031
1582,21,670500000000.0,2011-10-01,76486.652437
1583,21,670500000000.0,2011-11-01,82879.115463
1584,21,670500000000.0,2011-12-01,91698.378275
1585,21,670500000000.0,2012-01-01,12676.486568
1586,21,670500000000.0,2012-02-01,20148.954101
1587,21,670500000000.0,2012-03-01,28214.056365
1588,21,670500000000.0,2012-04-01,35604.401667
1589,21,670500000000.0,2012-05-01,45381.228054
1590,21,670500000000.0,2012-06-01,56015.614799
1591,21,670500000000.0,2012-07-01,66050.332068
1592,21,670500000000.0,2012-08-01,74779.862608
1593,21,670500000000.0,2012-09-01,83734.248424
1594,21,670500000000.0,2012-10-01,92243.344178
1595,21,670500000000.0,2012-11-01,99062.385712
1596,21,670500000000.0,2012-12-01,110253.58016
1597,21,670500000000.0,2013-01-01,11346.594183
1598,21,670500000000.0,2013-02-01,18789.531596
1599,21,670500000000.0,2013-03-01,27896.356007
1600,21,670500000000.0,2013-04-01,36165.220792
1601,21,670500000000.0,2013-05-01,47923.765788
1602,21,670500000000.0,2013-06-01,55733.23141
1603,21,670500000000.0,2013-07-01,64300.56032
1604,21,670500000000.0,2013-08-01,74614.195425
1605,21,670500000000.0,2013-09-01,87500.329341
1606,21,670500000000.0,2013-10-01,96554.518898
1607,21,670500000000.0,2013-11-01,109589.213733
1608,21,670500000000.0,2013-12-01,118352.443873
1609,21,670500000000.0,2014-01-01,8184.885605
1610,21,670500000000.0,2014-02-01,18739.305472
1611,21,670500000000.0,2014-03-01,29121.789459
1612,21,670500000000.0,2014-04-01,37456.066355
1613,21,670500000000.0,2014-05-01,46643.547348
1614,21,670500000000.0,2014-06-01,59797.194447
1615,21,670500000000.0,2014-07-01,72549.540355
1616,21,670500000000.0,2014-08-01,82251.98307
1617,21,670500000000.0,2014-09-01,91949.575691
1618,21,670500000000.0,2014-10-01,99232.217552
1619,21,670500000000.0,2014-11-01,109027.491524
1620,21,670500000000.0,2014-12-01,118481.218367
1621,21,670500000000.0,2015-01-01,9850.379765
1622,21,670500000000.0,2015-02-01,19384.256476
1623,21,670500000000.0,2015-03-01,32717.660611
1624,21,670500000000.0,2015-04-01,43377.549486
1625,21,670500000000.0,2015-05-01,54710.112417
1626,21,670500000000.0,2015-06-01,70147.445599
1627,21,670500000000.0,2015-07-01,78822.05667
1628,21,670500000000.0,2015-08-01,86688.203713
1629,21,670500000000.0,2015-09-01,96128.789853
1630,21,670500000000.0,2015-10-01,109657.521433
1631,21,670500000000.0,2015-11-01,117548.72242
1632,21,670500000000.0,2015-12-01,126922.208085
1633,21,670500000000.0,2016-01-01,10800.452712
1634,21,670500000000.0,2016-02-01,22997.626115
1635,21,670500000000.0,2016-03-01,35380.428327
1636,21,670500000000.0,2016-04-01,48370.014272
1637,21,670500000000.0,2016-05-01,60684.800489
1638,21,670500000000.0,2016-06-01,70604.20887
1639,21,670500000000.0,2016-07-01,82197.847366
1640,21,670500000000.0,2016-08-01,94574.169949
1641,21,670500000000.0,2016-09-01,104581.794948
1642,21,670500000000.0,2016-10-01,119046.494837
1643,21,670500000000.0,2016-11-01,128973.823468
1644,21,670500000000.0,2016-12-01,141859.928662
1645,21,670500000000.0,2017-01-01,19039.80363
1646,21,670500000000.0,2017-02-01,30826.294927
1647,21,670500000000.0,2017-03-01,46804.350422
1648,21,670500000000.0,2017-04-01,60245.364558
1649,21,670500000000.0,2017-05-01,74890.748386
1650,21,670500000000.0,2017-06-01,90875.700971
1651,21,670500000000.0,2017-07-01,104364.871638
1652,21,670500000000.0,2017-08-01,119274.308092
1653,21,670500000000.0,2017-09-01,134153.408088
1654,21,670500000000.0,2017-10-01,147588.841685
1655,21,670500000000.0,2017-11-01,164260.918333
1656,21,670500000000.0,2017-12-01,181466.736172
1657,21,670500000000.0,2018-01-01,17922.090032
1658,21,670500000000.0,2018-02-01,32623.814606
1659,21,670500000000.0,2018-03-01,50246.007389
1660,21,670500000000.0,2018-04-01,66207.631973
1661,21,670500000000.0,2018-05-01,85326.567892
1662,21,670500000000.0,2018-06-01,105156.846119
1663,21,670500000000.0,2018-07-01,119999.925201
1664,21,670500000000.0,2018-08-01,137187.528004
1665,21,670500000000.0,2018-09-01,154167.489029
1666,21,670500000000.0,2018-10-01,170720.409812
1667,21,670500000000.0,2018-11-01,187691.250946
1668,21,670500000000.0,2018-12-01,209601.794397
1669,21,670500000000.0,2019-01-01,22798.497372
1670,21,670500000000.0,2019-02-01,38857.582469
1671,21,670500000000.0,2019-03-01,58366.083691
1672,21,670500000000.0,2019-04-01,74742.496281
1673,21,670500000000.0,2019-05-01,93263.02327
1674,21,670500000000.0,2019-06-01,111987.966545
1675,21,670500000000.0,2019-07-01,131621.36549
1676,21,670500000000.0,2019-08-01,148912.1474
1677,21,670500000000.0,2019-09-01,166356.024731
1678,21,670500000000.0,2019-10-01,183439.696622
1679,21,670500000000.0,2019-11-01,201829.678889
1680,21,670500000000.0,2019-12-01,221040.842205
1681,21,670500000000.0,2020-01-01,19673.738338
1682,21,670500000000.0,2020-02-01,36999.068497
1683,21,670500000000.0,2020-03-01,40278.360038
1684,21,670500000000.0,2020-04-01,53263.833109
1685,21,670500000000.0,2020-05-01,65564.556168
1686,21,670500000000.0,2020-06-01,73363.524496
1687,21,670500000000.0,2020-07-01,87098.174729
1688,21,670500000000.0,2020-08-01,103458.527256
1689,21,670500000000.0,2020-09-01,113492.912956
1690,21,670500000000.0,2020-10-01,126075.092375
1691,21,670500000000.0,2020-11-01,132189.492932
1692,21,670500000000.0,2020-12-01,138783.900503
1693,21,670500000000.0,2021-01-01,15774.874132
1694,21,671100000000.0,2000-12-01,11961.449368
1695,21,671100000000.0,2001-01-01,1575.432394
1696,21,671100000000.0,2001-02-01,2261.119699
1697,21,671100000000.0,2001-03-01,4937.962594
1698,21,671100000000.0,2001-04-01,6162.554516
1699,21,671100000000.0,2001-05-01,8956.560283
1700,21,671100000000.0,2001-06-01,9690.6732
1701,21,671100000000.0,2001-07-01,9027.677164
1702,21,671100000000.0,2001-08-01,10654.222805
1703,21,671100000000.0,2001-09-01,10111.165393
1704,21,671100000000.0,2001-10-01,9776.235262
1705,21,671100000000.0,2001-11-01,11231.324988
1706,21,671100000000.0,2001-12-01,11508.669358
1707,21,671100000000.0,2002-01-01,2276.071592
1708,21,671100000000.0,2002-02-01,3615.382225
1709,21,671100000000.0,2002-03-01,6828.852123
1710,21,671100000000.0,2002-04-01,8862.280385
1711,21,671100000000.0,2002-05-01,10258.504182
1712,21,671100000000.0,2002-06-01,11037.553572
1713,21,671100000000.0,2002-07-01,12971.009485
1714,21,671100000000.0,2002-08-01,15783.633058
1715,21,671100000000.0,2002-09-01,16605.033368
1716,21,671100000000.0,2002-10-01,18674.491724
1717,21,671100000000.0,2002-11-01,11739.675293
1718,21,671100000000.0,2002-12-01,12512.151484
1719,21,671100000000.0,2003-01-01,3308.671691
1720,21,671100000000.0,2003-02-01,5487.239942
1721,21,671100000000.0,2003-03-01,8012.869064
1722,21,671100000000.0,2003-04-01,11733.039102
1723,21,671100000000.0,2003-05-01,15108.871564
1724,21,671100000000.0,2003-06-01,15363.608602
1725,21,671100000000.0,2003-07-01,17555.470849
1726,21,671100000000.0,2003-08-01,20286.971779
1727,21,671100000000.0,2003-09-01,22853.229684
1728,21,671100000000.0,2003-10-01,26486.909305
1729,21,671100000000.0,2003-11-01,28123.786649
1730,21,671100000000.0,2003-12-01,31648.114746
1731,21,671100000000.0,2004-01-01,3699.666991
1732,21,671100000000.0,2004-02-01,4979.941294
1733,21,671100000000.0,2004-03-01,9138.518674
1734,21,671100000000.0,2004-04-01,9882.559432
1735,21,671100000000.0,2004-05-01,12286.963994
1736,21,671100000000.0,2004-06-01,13728.852762
1737,21,671100000000.0,2004-07-01,15023.528524
1738,21,671100000000.0,2004-08-01,17703.924043
1739,21,671100000000.0,2004-09-01,20684.402185
1740,21,671100000000.0,2004-10-01,24263.058756
1741,21,671100000000.0,2004-11-01,26943.496765
1742,21,671100000000.0,2004-12-01,30436.284231
1743,21,671100000000.0,2005-01-01,4439.533353
1744,21,671100000000.0,2005-02-01,8220.76437
1745,21,671100000000.0,2005-03-01,11588.683312
1746,21,671100000000.0,2005-04-01,16691.700935
1747,21,671100000000.0,2005-05-01,21670.961197
1748,21,671100000000.0,2005-06-01,25431.90692
1749,21,671100000000.0,2005-07-01,30157.063122
1750,21,671100000000.0,2005-08-01,37162.757852
1751,21,671100000000.0,2005-09-01,36704.916845
1752,21,671100000000.0,2005-10-01,41483.270071
1753,21,671100000000.0,2005-11-01,47179.151465
1754,21,671100000000.0,2005-12-01,52537.540205
1755,21,671100000000.0,2006-01-01,5598.26937
1756,21,671100000000.0,2006-02-01,10627.171341
1757,21,671100000000.0,2006-03-01,15709.758156
1758,21,671100000000.0,2006-04-01,20589.710698
1759,21,671100000000.0,2006-05-01,24473.003525
1760,21,671100000000.0,2006-06-01,31331.120649
1761,21,671100000000.0,2006-07-01,40318.468047
1762,21,671100000000.0,2006-08-01,47647.238701
1763,21,671100000000.0,2006-09-01,53582.500289
1764,21,671100000000.0,2006-10-01,60306.140516
1765,21,671100000000.0,2006-11-01,68890.403177
1766,21,671100000000.0,2006-12-01,75370.31755
1767,21,671100000000.0,2007-01-01,3602.361463
1768,21,671100000000.0,2007-02-01,8569.914042
1769,21,671100000000.0,2007-03-01,16563.017362
1770,21,671100000000.0,2007-04-01,20348.248083
1771,21,671100000000.0,2007-05-01,25597.734971
1772,21,671100000000.0,2007-06-01,32144.731798
1773,21,671100000000.0,2007-07-01,38741.808596
1774,21,671100000000.0,2007-08-01,44636.645487
1775,21,671100000000.0,2007-09-01,54507.482826
1776,21,671100000000.0,2007-10-01,61373.788152
1777,21,671100000000.0,2007-11-01,68495.013796
1778,21,671100000000.0,2007-12-01,79224.654701
1779,21,671100000000.0,2008-01-01,8270.542812
1780,21,671100000000.0,2008-02-01,14453.207174
1781,21,671100000000.0,2008-03-01,22180.279145
1782,21,671100000000.0,2008-04-01,24513.56072
1783,21,671100000000.0,2008-05-01,26971.518227
1784,21,671100000000.0,2008-06-01,30161.305575
1785,21,671100000000.0,2008-07-01,34789.605428
1786,21,671100000000.0,2008-08-01,42264.735067
1787,21,671100000000.0,2008-09-01,45303.712876
1788,21,671100000000.0,2008-10-01,42153.456051
1789,21,671100000000.0,2008-11-01,44020.848624
1790,21,671100000000.0,2008-12-01,55934.913214
1791,21,671100000000.0,2009-01-01,7262.951348
1792,21,671100000000.0,2009-02-01,9128.762796
1793,21,671100000000.0,2009-03-01,17743.923515
1794,21,671100000000.0,2009-04-01,24486.883526
1795,21,671100000000.0,2009-05-01,28365.692142
1796,21,671100000000.0,2009-06-01,32387.937033
1797,21,671100000000.0,2009-07-01,37536.559042
1798,21,671100000000.0,2009-08-01,41666.762483
1799,21,671100000000.0,2009-09-01,48784.759566
1800,21,671100000000.0,2009-10-01,53485.286766
1801,21,671100000000.0,2009-11-01,57734.90598
1802,21,671100000000.0,2009-12-01,62190.740284
1803,21,671100000000.0,2010-01-01,7455.508607
1804,21,671100000000.0,2010-02-01,12646.362786
1805,21,671100000000.0,2010-03-01,20179.394895
1806,21,671100000000.0,2010-04-01,24928.080171
1807,21,671100000000.0,2010-05-01,31812.899263
1808,21,671100000000.0,2010-06-01,37282.289293
1809,21,671100000000.0,2010-07-01,44106.77063
1810,21,671100000000.0,2010-08-01,50337.944589
1811,21,671100000000.0,2010-09-01,57792.970438
1812,21,671100000000.0,2010-10-01,62952.101431
1813,21,671100000000.0,2010-11-01,67508.608244
1814,21,671100000000.0,2010-12-01,74253.983781
1815,21,671100000000.0,2011-01-01,6686.762262
1816,21,671100000000.0,2011-02-01,11637.192284
1817,21,671100000000.0,2011-03-01,16494.694005
1818,21,671100000000.0,2011-04-01,22169.634514
1819,21,671100000000.0,2011-05-01,28109.224724
1820,21,671100000000.0,2011-06-01,35047.154723
1821,21,671100000000.0,2011-07-01,40857.636219
1822,21,671100000000.0,2011-08-01,46104.009137
1823,21,671100000000.0,2011-09-01,52530.280109
1824,21,671100000000.0,2011-10-01,57839.199988
1825,21,671100000000.0,2011-11-01,62827.253048
1826,21,671100000000.0,2011-12-01,72269.961431
1827,21,671100000000.0,2012-01-01,9877.624292
1828,21,671100000000.0,2012-02-01,15607.952619
1829,21,671100000000.0,2012-03-01,22279.370295
1830,21,671100000000.0,2012-04-01,28025.557451
1831,21,671100000000.0,2012-05-01,35181.500188
1832,21,671100000000.0,2012-06-01,43531.975275
1833,21,671100000000.0,2012-07-01,51749.788476
1834,21,671100000000.0,2012-08-01,58407.800523
1835,21,671100000000.0,2012-09-01,65699.785857
1836,21,671100000000.0,2012-10-01,72284.116661
1837,21,671100000000.0,2012-11-01,78291.053828
1838,21,671100000000.0,2012-12-01,86689.317644
1839,21,671100000000.0,2013-01-01,16838.217659
1840,21,671100000000.0,2013-02-01,22859.065848
1841,21,671100000000.0,2013-03-01,30101.265324
1842,21,671100000000.0,2013-04-01,36258.267197
1843,21,671100000000.0,2013-05-01,45788.906684
1844,21,671100000000.0,2013-06-01,52375.079396
1845,21,671100000000.0,2013-07-01,58950.859717
1846,21,671100000000.0,2013-08-01,66732.289718
1847,21,671100000000.0,2013-09-01,76523.456568
1848,21,671100000000.0,2013-10-01,84147.247822
1849,21,671100000000.0,2013-11-01,95212.917905
1850,21,671100000000.0,2013-12-01,104388.486588
1851,21,671100000000.0,2014-01-01,6681.973895
1852,21,671100000000.0,2014-02-01,14604.604436
1853,21,671100000000.0,2014-03-01,22280.845534
1854,21,671100000000.0,2014-04-01,28036.985879
1855,21,671100000000.0,2014-05-01,34561.523308
1856,21,671100000000.0,2014-06-01,47169.182131
1857,21,671100000000.0,2014-07-01,57192.516993
1858,21,671100000000.0,2014-08-01,64711.977661
1859,21,671100000000.0,2014-09-01,71212.184113
1860,21,671100000000.0,2014-10-01,76985.960538
1861,21,671100000000.0,2014-11-01,84472.730539
1862,21,671100000000.0,2014-12-01,92713.666533
1863,21,671100000000.0,2015-01-01,8371.68949
1864,21,671100000000.0,2015-02-01,15542.306925
1865,21,671100000000.0,2015-03-01,25684.731695
1866,21,671100000000.0,2015-04-01,33508.391025
1867,21,671100000000.0,2015-05-01,42207.17217
1868,21,671100000000.0,2015-06-01,53862.240043
1869,21,671100000000.0,2015-07-01,60872.373163
1870,21,671100000000.0,2015-08-01,66417.081842
1871,21,671100000000.0,2015-09-01,74566.967637
1872,21,671100000000.0,2015-10-01,84389.729152
1873,21,671100000000.0,2015-11-01,90537.773518
1874,21,671100000000.0,2015-12-01,98807.8002
1875,21,671100000000.0,2016-01-01,8049.0597
1876,21,671100000000.0,2016-02-01,17471.104067
1877,21,671100000000.0,2016-03-01,26946.662276
1878,21,671100000000.0,2016-04-01,37001.418376
1879,21,671100000000.0,2016-05-01,46294.952468
1880,21,671100000000.0,2016-06-01,54246.792648
1881,21,671100000000.0,2016-07-01,63248.642088
1882,21,671100000000.0,2016-08-01,72374.025647
1883,21,671100000000.0,2016-09-01,79351.926956
1884,21,671100000000.0,2016-10-01,90502.342554
1885,21,671100000000.0,2016-11-01,97872.570744
1886,21,671100000000.0,2016-12-01,107583.132026
1887,21,671100000000.0,2017-01-01,14509.423399
1888,21,671100000000.0,2017-02-01,23458.528656
